0.01	7.983839999999999e-5
0.06	0.0039602304000000005
0.11	0.010398788399999994
0.16	0.02767861759999997
0.21	0.04189076640000005
0.26	0.06557308160000004
0.31	0.0775330955999995
0.36	0.1466424000000007
0.41	0.14029693239999985
0.46	0.16161500159999573
0.51	0.17015117759999704
0.56	0.19293173759999444
0.61	0.2947195723999952
0.66	0.2639300400000086
0.71	0.36275036000000477
0.76	0.33287088000000586
0.81	0.33448240440002636
0.86	0.38935798240000763
0.91	0.3964909676000319
0.96	0.3443982336000167
1.01	0.40289461559998346
1.06	0.4767839295999625
1.11	0.34819638840008
1.16	0.46105100159992957
1.21	0.434984109999934
1.26	0.6208849584000157
1.31	0.4412093099999226
1.36	0.4425057023999978
1.41	0.2652602543999547
1.46	0.3345418304000066
1.51	0.40949683960004457
1.56	0.48753768959988336
1.61	0.38690721440010173
1.66	0.30125321440014174
1.71	0.36702133559996697
1.76	0.3090661376001742
1.81	0.3656127599998761
1.86	0.28057355999976846
1.91	0.224299780399935
1.96	0.3094639296002674
2.01	0.3183437195997144
2.06	0.27233727360002863
2.11	0.23143796640005024
2.16	0.22161600000000004
2.21	0.2699735116000614
2.26	0.201423313600305
2.31	0.18208907639966887
2.36	0.19023525760001492
2.41	0.1783086700004057
2.46	0.16227970560021343
2.51	0.1954543024002141
2.56	0.09906421759986879
2.61	0.1812291084000452
2.66	0.12665324000006178
2.71	0.1251140875995195
2.76	0.13638551040040525
2.81	0.1421297999996553
2.86	0.14212872960003142
2.91	0.1478191536001706
2.96	0.12883056640049162
